Island,Observer,spec,Distance,Type,Mo,Day,Year,Transect,Station,Hour,CanopyCover,Rain,Wind,DetC
2,ET,COKI,70,1,5,16,94,16,11,948,0,1,0,2
2,ET,COKI,60,1,5,16,94,16,11,948,0,1,0,2
2,ET,COKI,60,1,5,16,94,16,12,1011,80,0,1,1
2,ET,COKI,62,1,5,16,94,16,12,1011,80,0,1,1
2,ET,COKI,15,1,5,16,94,15,1,623,20,0,0,2
2,ET,COKI,18,1,5,16,94,15,1,623,20,0,0,2
2,ET,COKI,100,1,5,16,94,15,1,623,20,0,0,2
2,ET,COKI,85,1,5,16,94,15,2,637,30,0,1,2
2,ET,COKI,48,1,5,16,94,15,2,637,30,0,1,2
2,ET,COKI,51,1,5,16,94,15,2,637,30,0,1,2
2,ET,COKI,46,1,5,16,94,15,3,657,50,0,0,2
2,ET,COKI,44,1,5,16,94,15,3,657,50,0,0,2
2,ET,COKI,49,1,5,16,94,15,4,713,0,0,2,2
2,ET,COKI,48,1,5,16,94,15,4,713,0,0,2,2
2,ET,COKI,65,1,5,16,94,15,5,729,0,0,1,2
2,ET,COKI,47,1,5,16,94,15,5,729,0,0,1,2
2,ET,COKI,47,1,5,16,94,15,6,747,0,0,1,2
2,ET,COKI,49,1,5,16,94,15,6,747,0,0,1,2
2,ET,COKI,36,1,5,16,94,15,8,824,0,0,2,2
2,ET,COKI,52,1,5,16,94,15,9,847,0,0,0,2
2,ET,COKI,72,1,5,16,94,15,9,847,0,0,0,2
2,ET,COKI,80,1,5,16,94,15,10,906,0,0,0,2
2,ET,COKI,65,1,5,16,94,15,11,927,0,0,3,2
2,ET,COKI,55,1,5,16,94,15,11,927,0,0,3,2
2,ET,COKI,60,1,5,16,94,15,12,943,0,0,0,2
2,ET,COKI,45,1,5,16,94,15,12,943,0,0,0,2
2,ET,COKI,55,1,5,16,94,15,13,959,80,0,3,2
2,ET,COKI,57,1,5,16,94,15,13,959,80,0,3,2
2,ET,COKI,5,2,5,16,94,15,13,959,80,0,3,2
2,ET,COKI,90,1,5,16,94,15,14,1014,90,6,2,2
2,ET,COKI,41,1,5,16,94,15,14,1014,90,6,2,2
2,ET,COKI,44,1,5,16,94,15,14,1014,90,6,2,2
2,JL,COKI,75,1,5,23,94,19,1,647,90,0,1,2
2,JL,COKI,50,1,5,23,94,19,1,647,90,0,1,2
2,JL,COKI,58,1,5,23,94,19,2,704,90,0,1,2
2,JL,COKI,80,1,5,23,94,19,2,704,90,0,1,2
2,JL,COKI,47,1,5,23,94,19,2,704,90,0,1,2
2,JL,COKI,50,1,5,23,94,19,2,704,90,0,1,2
2,JL,COKI,48,1,5,23,94,19,3,719,100,0,1,2
2,JL,COKI,39,1,5,23,94,19,3,719,100,0,1,2
2,JL,COKI,95,1,5,23,94,19,4,739,100,0,1,2
2,JL,COKI,52,1,5,23,94,19,4,739,100,0,1,2
2,JL,COKI,41,4,5,23,94,19,4,739,100,0,1,2
2,JL,COKI,42,1,5,23,94,19,5,758,100,0,2,2
2,JL,COKI,95,1,5,23,94,19,5,758,100,0,2,2
2,JL,COKI,9,1,5,18,94,15,1,623,0,0,1,2
2,JL,COKI,40,1,5,18,94,15,1,623,0,0,1,2
2,JL,COKI,55,1,5,18,94,15,2,637,0,0,1,2
2,JL,COKI,41,1,5,18,94,15,2,637,0,0,1,2
2,JL,COKI,44,1,5,18,94,15,2,637,0,0,1,2
2,JL,COKI,31,1,5,18,94,15,3,657,20,0,1,2
2,JL,COKI,40,1,5,18,94,15,3,657,20,0,1,2
2,JL,COKI,47,1,5,18,94,15,3,657,20,0,1,2
2,JL,COKI,50,1,5,18,94,15,4,713,60,0,2,2
2,JL,COKI,40,1,5,18,94,15,5,729,90,0,1,2
2,JL,COKI,44,1,5,18,94,15,5,729,90,0,1,2
2,JL,COKI,58,1,5,18,94,15,5,729,90,0,1,2
2,JL,COKI,42,1,5,18,94,15,6,747,90,0,2,2
2,JL,COKI,46,1,5,18,94,15,6,747,90,0,2,2
2,JL,COKI,60,1,5,18,94,15,6,747,90,0,2,2
2,JL,COKI,24,1,5,18,94,15,8,824,90,0,1,2
2,JL,COKI,40,1,5,18,94,15,8,824,90,0,1,2
2,JL,COKI,40,1,5,18,94,15,9,847,90,0,1,2
2,JL,COKI,50,1,5,18,94,15,10,906,6,0,2,2
2,JL,COKI,47,1,5,18,94,15,11,927,100,0,2,2
2,JL,COKI,85,1,5,18,94,15,12,943,90,0,2,2
2,JL,COKI,49,1,5,18,94,15,12,943,90,0,2,2
2,JL,COKI,58,1,5,18,94,15,12,943,90,0,2,2
2,JL,COKI,42,1,5,18,94,15,13,959,80,0,2,2
2,JL,COKI,44,1,5,18,94,15,13,959,80,0,2,2
2,JL,COKI,6,2,5,18,94,15,13,959,80,0,2,2
2,JL,COKI,38,1,5,18,94,15,14,1014,80,0,2,2
2,JL,COKI,47,1,5,18,94,15,14,1014,80,0,2,2
2,JL,COKI,32,1,5,18,94,15,14,1014,80,0,2,2
2,JL,COKI,34,1,5,18,94,15,14,1014,80,0,2,2
2,JL,COKI,65,1,5,24,94,16,1,616,70,0,2,4
2,JL,COKI,110,1,5,24,94,16,1,616,70,0,2,4
2,JL,COKI,55,1,5,24,94,16,1,616,70,0,2,4
2,JL,COKI,150,1,5,24,94,16,1,616,70,0,2,4
2,JL,COKI,125,1,5,24,94,16,2,627,70,0,2,4
2,JL,COKI,90,1,5,24,94,16,2,627,70,0,2,4
2,JL,COKI,90,1,5,24,94,16,3,641,50,0,2,3
2,JL,COKI,60,1,5,24,94,16,3,641,50,0,2,3
2,JL,COKI,55,1,5,24,94,16,3,641,50,0,2,3
2,JL,COKI,85,1,5,24,94,16,5,707,60,0,1,2
2,JL,COKI,60,1,5,24,94,16,5,707,60,0,1,2
2,JL,COKI,75,1,5,24,94,16,6,722,100,0,1,1
2,JL,COKI,75,1,5,24,94,16,7,736,70,0,1,3
2,JL,COKI,120,1,5,24,94,16,7,736,70,0,1,3
2,JL,COKI,80,1,5,24,94,16,8,751,80,0,1,5
2,JL,COKI,42,1,5,24,94,16,8,751,80,0,1,5
2,JL,COKI,45,1,5,24,94,16,8,751,80,0,1,5
2,JL,COKI,50,1,5,24,94,16,9,806,80,0,1,5
2,JL,COKI,37,1,5,24,94,16,9,806,80,0,1,5
2,JL,COKI,42,1,5,24,94,16,9,806,80,0,1,5
2,JL,COKI,120,1,5,24,94,16,10,821,70,0,1,4
2,JL,COKI,60,1,5,24,94,16,11,841,70,0,2,2
2,JL,COKI,55,1,5,24,94,16,12,858,80,0,1,1
2,JL,COKI,40,1,5,24,94,16,12,858,80,0,1,1
2,JL,COKI,110,1,5,24,94,16,12,858,80,0,1,1
2,JL,COKI,95,1,5,24,94,16,13,913,40,0,2,1
2,DG,COKI,60,1,5,27,94,20,1,609,90,1,1,2
2,DG,COKI,35,4,5,27,94,20,1,609,90,1,1,2
2,DG,COKI,80,1,5,27,94,20,2,631,90,1,1,2
2,DG,COKI,55,1,5,27,94,20,3,652,100,0,0,2
2,DG,COKI,36,1,5,27,94,20,4,715,80,0,0,2
2,DG,COKI,35,1,5,27,94,20,5,735,90,0,1,2
2,DG,COKI,55,1,5,27,94,20,5,735,90,0,1,2
2,DG,COKI,65,1,5,27,94,20,6,803,80,0,1,2
2,DG,COKI,55,1,5,27,94,20,6,803,80,0,1,2
2,DG,COKI,62,1,5,27,94,20,7,827,90,0,1,2
2,DG,COKI,40,1,5,27,94,20,8,847,90,0,1,2
2,DG,COKI,70,1,5,27,94,20,8,847,90,0,1,2
2,DG,COKI,55,1,5,27,94,20,8,847,90,0,1,2
2,DG,COKI,55,1,5,27,94,20,9,911,60,0,2,2
2,DG,COKI,70,1,5,27,94,20,9,911,60,0,2,2
2,DG,COKI,75,1,5,27,94,20,10,932,50,0,1,2
2,DG,COKI,60,1,5,27,94,20,11,954,50,0,0,2
2,DG,COKI,80,1,5,27,94,20,11,954,50,0,0,2
2,DG,COKI,70,1,5,27,94,20,12,1022,50,0,1,2
2,DG,COKI,60,1,5,27,94,20,12,1022,50,0,1,2
2,DG,COKI,80,1,5,27,94,20,13,1047,40,0,0,2
2,DG,COKI,9,4,5,27,94,20,13,1047,40,0,0,2
2,DG,COKI,50,1,5,27,94,20,13,1047,40,0,0,2
2,DG,COKI,60,1,5,27,94,20,14,1109,20,0,1,2
2,DG,COKI,60,1,5,27,94,20,16,1157,30,0,1,2
2,DG,COKI,31,2,5,27,94,20,17,1220,20,0,1,2
2,DG,COKI,48,1,5,27,94,20,17,1220,20,0,1,2
2,DG,COKI,45,1,5,27,94,20,18,1243,20,0,3,2
2,DG,COKI,11,2,5,27,94,20,18,1243,20,0,3,2
2,DG,COKI,90,1,5,27,94,20,19,1301,10,0,3,2
2,DG,COKI,40,1,5,27,94,20,19,1301,10,0,3,2
2,DG,COKI,45,1,5,27,94,20,20,1322,20,0,1,2
2,DG,COKI,50,1,5,27,94,20,20,1322,20,0,1,2
2,DG,COKI,38,1,5,27,94,20,20,1322,20,0,1,2
2,DG,COKI,60,1,5,29,94,22,1,627,80,1,2,3
2,DG,COKI,60,1,5,29,94,22,3,701,50,0,2,3
2,DG,COKI,60,1,5,29,94,22,4,718,50,1,0,3
2,DG,COKI,45,1,5,29,94,22,7,805,10,0,2,3
2,DG,COKI,90,1,5,29,94,22,8,824,10,0,1,3
2,DG,COKI,80,2,5,29,94,22,9,840,0,0,2,3
2,DG,COKI,85,1,5,29,94,22,9,840,0,0,2,3
2,DG,COKI,45,1,5,29,94,22,9,840,0,0,2,3
2,DG,COKI,80,1,5,29,94,22,10,856,0,0,2,3
2,DG,COKI,35,1,5,29,94,22,10,856,0,0,2,3
2,DG,COKI,37,1,5,29,94,22,10,856,0,0,2,3
2,TS,COKI,60,1,5,27,94,20,1,609,90,0,1,2
2,TS,COKI,17,4,5,27,94,20,1,609,90,0,1,2
2,TS,COKI,70,1,5,27,94,20,1,609,90,0,1,2
2,TS,COKI,45,1,5,27,94,20,2,630,80,0,1,2
2,TS,COKI,80,1,5,27,94,20,2,630,80,0,1,2
2,TS,COKI,38,1,5,27,94,20,3,652,90,0,1,2
2,TS,COKI,55,1,5,27,94,20,3,652,90,0,1,2
2,TS,COKI,34,4,5,27,94,20,4,714,90,0,1,2
2,TS,COKI,44,1,5,27,94,20,4,714,90,0,1,2
2,TS,COKI,45,1,5,27,94,20,5,735,70,0,2,2
2,TS,COKI,65,1,5,27,94,20,6,802,90,0,2,2
2,TS,COKI,43,1,5,27,94,20,6,802,90,0,2,2
2,TS,COKI,38,1,5,27,94,20,7,837,60,0,2,2
2,TS,COKI,55,1,5,27,94,20,7,837,60,0,2,2
2,TS,COKI,29,1,5,27,94,20,8,847,80,0,2,2
2,TS,COKI,75,1,5,27,94,20,8,847,80,0,2,2
2,TS,COKI,38,1,5,27,94,20,9,910,60,0,3,2
2,TS,COKI,48,1,5,27,94,20,9,910,60,0,3,2
2,TS,COKI,39,1,5,27,94,20,11,954,80,0,1,2
2,TS,COKI,50,1,5,27,94,20,11,954,80,0,1,2
2,TS,COKI,70,1,5,27,94,20,12,1022,60,0,1,2
2,TS,COKI,40,1,5,27,94,20,12,1022,60,0,1,2
2,TS,COKI,90,1,5,27,94,20,13,1047,60,0,1,2
2,TS,COKI,60,1,5,27,94,20,13,1047,60,0,1,2
2,TS,COKI,90,1,5,27,94,20,14,1109,40,0,2,2
2,TS,COKI,55,1,5,27,94,20,14,1109,40,0,2,2
2,TS,COKI,12,1,5,27,94,20,15,1135,40,0,2,2
2,TS,COKI,65,1,5,27,94,20,17,1220,30,0,2,2
2,TS,COKI,29,2,5,27,94,20,17,1220,30,0,2,2
2,TS,COKI,48,1,5,27,94,20,17,1220,30,0,2,2
2,TS,COKI,80,1,5,27,94,20,18,1244,40,0,3,2
2,TS,COKI,12,2,5,27,94,20,18,1244,40,0,3,2
2,TS,COKI,75,1,5,27,94,20,19,1302,10,0,1,2
2,TS,COKI,35,1,5,27,94,20,19,1302,10,0,1,2
2,TS,COKI,39,1,5,27,94,20,20,1324,20,0,1,2
2,TS,COKI,80,1,5,27,94,20,20,1324,20,0,1,2
2,TS,COKI,31,1,5,27,94,20,20,1324,20,0,1,2
2,JL,COKI,70,1,5,29,94,22,1,626,90,0,2,3
2,JL,COKI,75,1,5,29,94,22,3,700,60,0,1,3
2,JL,COKI,95,1,5,29,94,22,4,716,80,0,1,3
2,JL,COKI,55,1,5,29,94,22,6,748,20,0,1,3
2,JL,COKI,55,1,5,29,94,22,7,804,40,0,1,3
2,JL,COKI,50,1,5,29,94,22,8,823,20,0,1,3
2,JL,COKI,52,2,5,29,94,22,9,839,10,0,2,3
2,JL,COKI,52,2,5,29,94,22,9,839,10,0,2,3
2,JL,COKI,16,2,5,29,94,22,10,855,10,0,2,3
2,JL,COKI,32,1,5,29,94,22,10,855,10,0,2,3
2,JL,COKI,40,1,5,29,94,22,10,855,10,0,2,3
2,ET,COKI,115,1,5,31,94,18,1,651,0,0,0,5
2,ET,COKI,75,1,5,31,94,18,1,651,0,0,0,5
2,ET,COKI,55,1,5,31,94,18,2,707,20,0,0,5
2,ET,COKI,55,1,5,31,94,18,2,707,20,0,0,5
2,ET,COKI,90,1,5,31,94,18,2,707,20,0,0,5
2,ET,COKI,110,1,5,31,94,18,3,723,0,0,0,5
2,ET,COKI,100,1,5,31,94,18,3,723,0,0,0,5
2,ET,COKI,60,1,5,31,94,18,3,723,0,0,0,5
2,ET,COKI,75,1,5,31,94,18,4,740,0,0,0,1
2,ET,COKI,90,1,5,31,94,18,4,740,0,0,0,1
2,ET,COKI,80,1,5,31,94,18,4,740,0,0,0,1
2,ET,COKI,24,1,5,31,94,18,5,759,0,0,0,1
2,ET,COKI,45,1,5,31,94,18,5,759,0,0,0,1
2,ET,COKI,41,1,5,31,94,18,6,814,0,0,0,3
2,ET,COKI,44,1,5,31,94,18,6,814,0,0,0,3
2,ET,COKI,90,1,5,31,94,18,6,814,0,0,0,3
2,ET,COKI,13,1,5,31,94,18,8,848,0,0,0,3
2,ET,COKI,21,1,5,31,94,18,8,848,0,0,0,3
2,ET,COKI,90,1,5,31,94,18,8,848,0,0,0,3
2,ET,COKI,60,1,5,31,94,18,8,848,0,0,0,3
2,ET,COKI,105,1,5,31,94,18,9,917,0,0,0,3
2,ET,COKI,97,1,5,31,94,18,9,917,0,0,0,3
2,ET,COKI,10,2,5,31,94,18,9,917,0,0,0,3
2,ET,COKI,60,1,5,31,94,18,10,936,0,0,0,3
2,ET,COKI,110,1,5,31,94,18,11,954,0,0,0,3
2,ET,COKI,85,1,5,31,94,18,11,954,0,0,0,3
2,TS,COKI,70,1,5,21,94,7,1,615,90,0,3,2
2,TS,COKI,40,1,5,21,94,7,1,615,90,0,3,2
2,TS,COKI,35,2,5,21,94,7,1,615,90,0,3,2
2,TS,COKI,90,1,5,21,94,7,2,637,90,0,3,1
2,TS,COKI,70,1,5,21,94,7,2,637,90,0,3,1
2,TS,COKI,45,4,5,21,94,7,2,637,90,0,3,1
2,TS,COKI,70,1,5,21,94,7,3,701,80,0,2,5
2,TS,COKI,60,1,5,21,94,7,4,720,70,0,3,2
2,TS,COKI,60,1,5,21,94,7,4,720,70,0,3,2
2,TS,COKI,40,1,5,21,94,7,5,736,90,0,2,1
2,TS,COKI,25,1,5,21,94,7,5,736,90,0,2,1
2,TS,COKI,60,1,5,21,94,7,6,751,80,0,2,2
2,TS,COKI,50,1,5,21,94,7,6,751,80,0,2,2
2,TS,COKI,30,4,5,21,94,7,7,807,60,0,3,2
2,TS,COKI,70,2,5,21,94,7,7,807,60,0,3,2
2,TS,COKI,80,1,5,21,94,7,8,830,50,0,2,5
2,TS,COKI,65,4,5,21,94,7,9,845,70,0,3,5
2,TS,COKI,50,1,5,21,94,7,9,845,70,0,3,5
2,TS,COKI,60,1,5,21,94,7,10,906,80,0,2,2
2,TS,COKI,65,1,5,21,94,7,11,930,60,0,3,1
2,TS,COKI,70,1,5,21,94,7,11,930,60,0,3,1
2,TS,COKI,80,1,5,21,94,7,12,956,80,0,3,1
2,TS,COKI,40,1,5,21,94,7,12,956,80,0,3,1
2,TS,COKI,30,2,5,21,94,7,12,956,80,0,3,1
2,TS,COKI,85,1,5,22,94,6,18,632,80,0,2,2
2,TS,COKI,65,1,5,22,94,6,18,632,80,0,2,2
2,TS,COKI,85,1,5,22,94,6,17,747,80,0,2,2
2,TS,COKI,90,1,5,22,94,6,17,747,80,0,2,2
2,TS,COKI,70,1,5,22,94,6,16,703,70,0,1,3
2,TS,COKI,28,1,5,22,94,6,16,703,70,0,1,3
2,TS,COKI,90,1,5,22,94,6,16,703,70,0,1,3
2,TS,COKI,80,1,5,22,94,6,15,719,100,0,2,1
2,TS,COKI,60,1,5,22,94,6,15,719,100,0,2,1
2,TS,COKI,40,2,5,22,94,6,14,735,70,0,2,2
2,TS,COKI,80,1,5,22,94,6,14,735,70,0,2,2
2,TS,COKI,90,1,5,22,94,6,14,735,70,0,2,2
2,TS,COKI,75,1,5,22,94,6,13,812,90,0,1,1
2,TS,COKI,90,1,5,22,94,6,13,812,90,0,1,1
2,TS,COKI,40,1,5,22,94,6,13,812,90,0,1,1
2,TS,COKI,55,4,5,22,94,6,12,834,60,0,2,1
2,TS,COKI,45,1,5,22,94,6,12,834,60,0,2,1
2,TS,COKI,75,1,5,22,94,6,12,834,60,0,2,1
2,TS,COKI,30,1,5,22,94,6,11,853,50,0,2,1
2,TS,COKI,70,1,5,22,94,6,11,853,50,0,2,1
2,TS,COKI,65,1,5,22,94,6,11,853,50,0,2,1
2,TS,COKI,70,1,5,22,94,6,10,926,90,0,2,2
2,TS,COKI,80,1,5,22,94,6,9,945,90,0,1,1
2,TS,COKI,40,1,5,22,94,6,9,945,90,0,1,1
2,TS,COKI,80,1,5,23,94,12,1,615,90,0,2,2
2,TS,COKI,28,1,5,23,94,12,1,615,90,0,2,2
2,TS,COKI,75,1,5,23,94,12,2,635,70,0,2,1
2,TS,COKI,40,1,5,23,94,12,2,635,70,0,2,1
2,TS,COKI,55,1,5,23,94,12,3,652,80,0,2,2
2,TS,COKI,90,1,5,23,94,12,3,652,80,0,2,2
2,TS,COKI,80,1,5,23,94,12,5,730,90,0,1,1
2,TS,COKI,50,1,5,23,94,12,6,753,90,0,2,1
2,TS,COKI,35,1,5,23,94,12,6,753,90,0,2,1
2,TS,COKI,70,1,5,23,94,12,8,840,70,0,1,1
2,TS,COKI,100,1,5,23,94,12,9,907,70,0,3,2
2,TS,COKI,10,2,5,23,94,12,9,907,70,0,3,2
2,TS,COKI,70,1,5,23,94,12,11,946,90,0,3,2
2,TS,COKI,70,1,5,23,94,12,12,1013,100,0,3,4
2,TS,COKI,35,1,5,23,94,12,12,1013,100,0,3,4
2,TS,COKI,100,1,5,23,94,12,13,1040,70,0,2,1
2,TS,COKI,65,1,5,23,94,12,13,1040,70,0,2,1
2,TS,COKI,110,1,5,23,94,12,14,1101,60,0,3,5
2,TS,COKI,90,1,5,23,94,12,14,1101,60,0,3,5
2,TS,COKI,150,1,5,24,94,6,1,620,70,0,2,2
2,TS,COKI,80,1,5,24,94,6,1,620,70,0,2,2
2,TS,COKI,170,1,5,24,94,6,1,620,70,0,2,2
2,TS,COKI,150,1,5,24,94,6,2,642,100,0,2,2
2,TS,COKI,90,1,5,24,94,6,2,642,100,0,2,2
2,TS,COKI,85,1,5,24,94,6,2,642,100,0,2,2
2,TS,COKI,90,1,5,24,94,6,3,658,60,0,2,2
2,TS,COKI,80,1,5,24,94,6,3,658,60,0,2,2
2,TS,COKI,40,1,5,24,94,6,3,658,60,0,2,2
2,TS,COKI,90,1,5,24,94,6,4,720,30,0,2,1
2,TS,COKI,55,1,5,24,94,6,4,720,30,0,2,1
2,TS,COKI,14,1,5,24,94,6,4,720,30,0,2,1
2,TS,COKI,60,1,5,24,94,6,5,800,80,0,1,1
2,TS,COKI,45,1,5,24,94,6,5,800,80,0,1,1
2,TS,COKI,85,1,5,24,94,6,6,826,70,0,2,1
2,TS,COKI,90,1,5,24,94,6,6,826,70,0,2,1
2,TS,COKI,75,1,5,24,94,6,7,900,100,0,2,1
2,TS,COKI,16,1,5,24,94,6,8,931,90,0,2,2
2,TS,COKI,60,1,5,24,94,6,8,931,90,0,2,2
2,TS,COKI,50,1,5,24,94,6,8,931,90,0,2,2
2,DG,COKI,50,1,5,21,94,7,1,615,90,0,3,2
2,DG,COKI,40,1,5,21,94,7,1,615,90,0,3,2
2,DG,COKI,60,1,5,21,94,7,1,615,90,0,3,2
2,DG,COKI,70,1,5,21,94,7,2,0,90,0,3,1
2,DG,COKI,55,1,5,21,94,7,2,0,90,0,3,1
2,DG,COKI,45,4,5,21,94,7,2,0,90,0,3,1
2,DG,COKI,70,1,5,21,94,7,3,701,80,0,2,5
2,DG,COKI,60,1,5,21,94,7,4,719,80,0,2,2
2,DG,COKI,55,1,5,21,94,7,4,719,80,0,2,2
2,DG,COKI,60,1,5,21,94,7,5,734,100,0,2,1
2,DG,COKI,65,1,5,21,94,7,6,751,90,0,2,2
2,DG,COKI,55,1,5,21,94,7,6,751,90,0,2,2
2,DG,COKI,30,4,5,21,94,7,7,808,60,0,3,2
2,DG,COKI,60,1,5,21,94,7,8,830,40,0,2,5
2,DG,COKI,70,1,5,21,94,7,9,845,60,0,3,5
2,DG,COKI,75,1,5,21,94,7,9,845,60,0,3,5
2,DG,COKI,55,1,5,21,94,7,10,906,80,0,2,2
2,DG,COKI,70,1,5,21,94,7,10,906,80,0,2,2
2,DG,COKI,65,1,5,21,94,7,11,931,50,0,2,1
2,DG,COKI,50,1,5,21,94,7,11,931,50,0,2,1
2,DG,COKI,60,1,5,21,94,7,11,931,50,0,2,1
2,DG,COKI,75,1,5,21,94,7,12,0,60,0,3,1
2,DG,COKI,35,1,5,21,94,7,12,0,60,0,3,1
2,DG,COKI,45,4,5,21,94,7,12,0,60,0,3,1
2,DG,COKI,70,1,5,22,94,6,18,632,80,0,1,2
2,DG,COKI,100,1,5,22,94,6,18,632,80,0,1,2
2,DG,COKI,110,1,5,22,94,6,18,632,80,0,1,2
2,DG,COKI,120,1,5,22,94,6,17,647,90,0,1,2
2,DG,COKI,120,1,5,22,94,6,16,703,40,0,1,3
2,DG,COKI,40,1,5,22,94,6,16,703,40,0,1,3
2,DG,COKI,80,1,5,22,94,6,15,719,10,0,1,1
2,DG,COKI,130,1,5,22,94,6,15,719,10,0,1,1
2,DG,COKI,54,2,5,22,94,6,14,734,70,0,1,2
2,DG,COKI,80,1,5,22,94,6,14,734,70,0,1,2
2,DG,COKI,80,1,5,22,94,6,13,812,90,0,1,1
2,DG,COKI,65,1,5,22,94,6,13,812,90,0,1,1
2,DG,COKI,60,1,5,22,94,6,12,833,50,0,1,1
2,DG,COKI,21,4,5,22,94,6,12,833,50,0,1,1
2,DG,COKI,44,4,5,22,94,6,12,833,50,0,1,1
2,DG,COKI,65,1,5,22,94,6,11,855,40,0,1,1
2,DG,COKI,47,1,5,22,94,6,11,855,40,0,1,1
2,DG,COKI,60,1,5,22,94,6,10,925,80,0,1,2
2,DG,COKI,70,1,5,22,94,6,9,945,90,0,1,1
2,DG,COKI,80,1,5,22,94,6,9,945,90,0,1,1
2,DG,COKI,45,1,5,22,94,6,9,945,90,0,1,1
2,DG,COKI,45,1,5,22,94,6,9,945,90,0,1,1
2,DG,COKI,75,1,5,23,94,12,1,617,90,0,1,2
2,DG,COKI,37,1,5,23,94,12,1,617,90,0,1,2
2,DG,COKI,90,1,5,23,94,12,1,617,90,0,1,2
2,DG,COKI,70,1,5,23,94,12,2,636,70,0,1,1
2,DG,COKI,55,1,5,23,94,12,2,636,70,0,1,1
2,DG,COKI,55,1,5,23,94,12,3,653,90,0,0,2
2,DG,COKI,50,1,5,23,94,12,3,653,90,0,0,2
2,DG,COKI,75,1,5,23,94,12,3,653,90,0,0,2
2,DG,COKI,55,1,5,23,94,12,5,731,90,0,1,1
2,DG,COKI,68,1,5,23,94,12,6,753,80,1,1,1
2,DG,COKI,50,1,5,23,94,12,8,840,70,0,1,1
2,DG,COKI,80,1,5,23,94,12,8,840,70,0,1,1
2,DG,COKI,65,1,5,23,94,12,9,906,60,0,1,2
2,DG,COKI,100,1,5,23,94,12,9,906,60,0,1,2
2,DG,COKI,65,1,5,23,94,12,11,945,90,0,2,2
2,DG,COKI,55,1,5,23,94,12,11,945,90,0,2,2
2,DG,COKI,24,1,5,23,94,12,12,1013,70,0,2,4
2,DG,COKI,25,1,5,23,94,12,12,1013,70,0,2,4
2,DG,COKI,85,1,5,23,94,12,13,1042,50,0,2,1
2,DG,COKI,65,1,5,23,94,12,13,1042,50,0,2,1
2,DG,COKI,160,1,5,23,94,12,14,1059,70,0,2,5
2,DG,COKI,150,1,5,24,94,6,1,621,70,0,1,2
2,DG,COKI,190,1,5,24,94,6,1,621,70,0,1,2
2,DG,COKI,100,1,5,24,94,6,2,641,80,0,1,2
2,DG,COKI,85,1,5,24,94,6,2,641,80,0,1,2
2,DG,COKI,130,1,5,24,94,6,3,658,70,0,2,2
2,DG,COKI,85,1,5,24,94,6,3,658,70,0,2,2
2,DG,COKI,100,1,5,24,94,6,4,720,80,0,1,1
2,DG,COKI,60,1,5,24,94,6,4,720,80,0,1,1
2,DG,COKI,16,1,5,24,94,6,4,720,80,0,1,1
2,DG,COKI,85,1,5,24,94,6,5,801,70,0,2,1
2,DG,COKI,45,1,5,24,94,6,5,801,70,0,2,1
2,DG,COKI,85,1,5,24,94,6,6,825,70,0,2,1
2,DG,COKI,120,1,5,24,94,6,7,901,80,0,1,1
2,DG,COKI,11,4,5,24,94,6,8,930,60,0,1,2
2,DG,COKI,53,1,5,24,94,6,8,930,60,0,1,2
2,DG,COKI,87,1,5,24,94,6,8,930,60,0,1,2
2,DG,COKI,60,1,5,26,94,8,2,655,100,0,1,2
2,DG,COKI,37,4,5,26,94,8,2,655,100,0,1,2
2,DG,COKI,40,1,5,26,94,8,2,655,100,0,1,2
2,DG,COKI,15,1,5,26,94,8,3,725,100,0,1,1
2,DG,COKI,40,1,5,26,94,8,3,725,100,0,1,1
2,DG,COKI,65,1,5,26,94,8,4,750,100,0,1,1
2,DG,COKI,75,1,5,26,94,8,5,813,100,0,1,1
2,DG,COKI,6,1,5,26,94,8,6,840,80,0,1,2
2,DG,COKI,22,1,5,26,94,8,6,840,80,0,1,2
2,DG,COKI,85,1,5,26,94,8,7,900,70,0,1,2
2,DG,COKI,30,1,5,26,94,8,8,920,70,0,2,1
2,DG,COKI,47,1,5,26,94,8,8,920,70,0,2,1
2,DG,COKI,45,1,5,26,94,8,9,942,60,0,1,1
2,DG,COKI,50,1,5,26,94,8,10,1002,70,0,2,1
2,DG,COKI,90,1,5,26,94,8,11,1020,60,0,2,1
2,DG,COKI,80,1,5,26,94,8,12,1039,40,0,1,1
2,DG,COKI,35,1,5,26,94,8,15,1130,20,0,2,1
2,DG,COKI,75,1,5,26,94,8,15,1130,20,0,2,1
2,DG,COKI,50,1,5,28,94,7,13,646,0,0,1,2
2,DG,COKI,50,1,5,28,94,7,13,646,0,0,1,2
2,DG,COKI,34,1,5,28,94,7,13,646,0,0,1,2
2,DG,COKI,85,1,5,28,94,7,14,848,30,0,0,1
2,DG,COKI,100,1,6,18,94,7,15,645,80,0,0,1
2,DG,COKI,55,1,6,18,94,7,15,645,80,0,0,1
2,DG,COKI,70,1,6,18,94,7,16,717,100,0,0,2
2,DG,COKI,40,1,6,18,94,7,16,717,100,0,0,2
2,DG,COKI,60,1,6,18,94,7,17,830,100,2,0,4
2,DG,COKI,45,1,6,18,94,7,17,830,100,2,0,4
2,DG,COKI,50,1,6,18,94,7,18,912,90,0,0,2
2,DG,COKI,45,1,6,18,94,7,18,912,90,0,0,2
